114,0
130,0
122,0
129,0
82,0
120,0
128,0
136,0
29,0
128,0
132,0
71,0
146,0
35,0
74,0
21,0
111,0
134,0
123,0
136,0
12,0
63,0
1,0
88,0
5,0
108,0
13,0
111,0
77,0
88,0
29,0
6,0
91,0
101,0
47,0
128,0
115,0
89,0
64,0
145,0
45,0
17,0
24,0
83,0
128,0
44,0
133,0
14,0
126,0
13,0
12,0
114,0
30,0
142,0
82,0
13,0
134,0
62,0
33,0
52,0
149,0
90,0
42,0
142,0
111,0
154,0
29,0
53,0
88,0
16,0
83,0
68,0
62,0
87,0
148,0
51,0
10,0
76,0
60,0
6,0
128,0
127,0
52,0
111,0
140,0
58,0
7,0
5,0
7,0
88,0
4,0
22,0
5,0
129,0
9,0
110,0
51,0
91,0
82,0
44,0
47,0
79,0
63,0
56,0
19,0
128,0
88,0
9,0
137,0
5,0
66,0
13,0
7,0
118,0
112,0
128,0
51,0
129,0
86,0
31,0
113,0
49,0
36,0
154,0
142,0
12,0
137,0
89,0
36,0
45,0
87,0
126,0
121,0
12,0
17,0
90,0
1,0
46,0
119,0
64,0
83,0
149,0
18,0
7,0
55,0
150,0
151,0
14,0
56,0
140,0
20,0
110,0
54,0
89,0
21,0
143,0
124,0
95,0
134,0
23,0
90,0
146,0
27,0
42,0
29,0
148,0
68,0
122,0
14,0
82,0
151,0
82,0
28,0
103,0
1,0
32,0
116,0
99,0
40,0
119,0
88,0
89,0
46,0
87,0
122,0
7,0
82,0
37,0
26,0
46,0
82,0
118,0
82,0
10,0
123,0
108,0
94,0
22,0
109,0
126,0
26,0
142,0
30,0
22,0
54,0
40,0
120,0
142,0
22,0
54,0
14,0
66,0
121,0
126,0
84,0
28,0
34,0
124,0
68,0
5,0
8,0
67,0
101,0
1,0
132,0
25,0
88,0
120,0
30,0
150,0
32,0
87,0
25,0
101,0
123,0
136,0
105,0
24,0
144,0
89,0
5,0
7,0
150,0
144,0
107,0
41,0
124,0
139,0
76,0
142,0
19,0
88,0
77,0
45,0
35,0
6,0
13,0
33,0
56,0
130,0
1,0
10,0
65,0
42,0
127,0
38,0
19,0
144,0
41,0
10,0
116,0
115,0
2,0
141,0
16,0
77,0
39,0
32,0
8,0
18,0
51,0
28,0
4,0
128,0
9,0
110,0
16,0
49,0
21,0
74,0
3,0
119,0
41,0
17,0
101,0
150,0
134,0
45,0
69,0
138,0
115,0
122,0
88,0
72,0
67,0
80,0
4,0
101,0
81,0
2,0
33,0
101,0
21,0
84,0
139,0
145,0
148,0
28,0
83,0
3,0
2,0
54,0
92,0
54,0
88,0
8,0
17,0
123,0
62,0
146,0
99,0
87,0
72,0
108,0
14,0
88,0
42,0
84,0
94,0
7,0
30,0
30,0
95,0
81,0
36,0
35,0
128,0
61,0
72,0
47,0
6,0
19,0
112,0
150,0
43,0
7,0
136,0
137,0
126,0
52,0
118,0
101,0
18,0
46,0
66,0
42,0
57,0
4,0
37,0
36,0
108,0
5,0
59,0
96,0
15,0
91,0
4,0
65,0
52,0
147,0
4,0
13,0
2,0
102,0
113,0
88,0
137,0
145,0
45,0
57,0
57,0
85,0
101,0
95,0
88,0
129,0
128,0
2,0
83,0
143,0
72,0
128,0
19,0
5,0
16,0
142,0
42,0
98,0
0,0
124,0
130,0
22,0
150,0
10,0
142,0
47,0
71,0
111,0
130,0
142,0
38,0
81,0
11,0
54,0
45,0
122,0
4,0
12,0
96,0
64,0
3,0
71,0
154,0
102,0
73,0
35,0
1,0
70,0
13,0
36,0
127,0
51,0
27,0
56,0
84,0
79,0
123,0
148,0
142,0
137,0
11,0
33,0
46,0
140,0
151,0
21,0
68,0
80,0
124,0
138,0
137,0
123,0
16,0
53,0
54,0
28,0
149,0
60,0
61,0
30,0
133,0
25,0
40,0
97,0
57,0
37,0
120,0
6,0
47,0
24,0
110,0
1,0
33,0
51,0
4,0
126,0
63,0
30,0
97,0
45,0
25,0
140,0
143,0
16,0
139,0
89,0
59,0
53,0
107,0
109,0
109,0
122,0
137,0
23,0
35,0
97,0
154,0
4,0
28,0
122,0
142,0
140,0
13,0
11,0
105,0
29,0
75,0
129,0
14,0
111,0
127,0
53,0
64,0
44,0
125,0
89,0
59,0
111,0
31,0
141,0
102,0
30,0
44,0
38,0
63,0
67,0
28,0
30,0
6,0
64,0
108,0
123,0
150,0
29,0
134,0
81,0
14,0
119,0
115,0
28,0
82,0
118,0
111,0
23,0
120,0
134,0
46,0
96,0
34,0
42,0
59,0
83,0
3,0
23,0
143,0
3,0
4,0
76,0
31,0
153,0
75,0
82,0
2,0
24,0
97,0
51,0
33,0
52,0
4,0
8,0
142,0
35,0
120,0
64,0
148,0
32,0
60,0
125,0
123,0
151,0
24,0
107,0
10,0
74,0
61,0
144,0
45,0
23,0
138,0
59,0
128,0
59,0
129,0
1,0
128,0
4,0
29,0
73,0
117,0
126,0
59,0
149,0
52,0
23,0
9,0
25,0
150,0
136,0
47,0
117,0
35,0
120,0
33,0
42,0
8,0
60,0
131,0
49,0
82,0
140,0
53,0
9,0
129,0
57,0
2,0
12,0
121,0
116,0
2,0
1,0
140,0
51,0
128,0
77,0
82,0
90,0
28,0
2,0
72,0
121,0
116,0
50,0
102,0
21,0
43,0
123,0
79,0
5,0
85,0
63,0
45,0
82,0
3,0
29,0
26,0
13,0
6,0
64,0
124,0
19,0
9,0
57,0
35,0
148,0
47,0
124,0
141,0
120,0
99,0
4,0
4,0
120,0
138,0
53,0
64,0
126,0
46,0
53,0
72,0
47,0
116,0
142,0
123,0
28,0
26,0
65,0
82,0
105,0
124,0
143,0
122,0
6,0
5,0
53,0
79,0
130,0
51,0
8,0
7,0
11,0
104,0
77,0
109,0
14,0
127,0
136,0
120,0
25,0
7,0
44,0
5,0
100,0
106,0
59,0
141,0
127,0
5,0
151,0
47,0
0,0
26,0
30,0
22,0
118,0
56,0
124,0
100,0
142,0
51,0
144,0
37,0
20,0
95,0
142,0
5,0
57,0
115,0
125,0
142,0
18,0
9,0
120,0
128,0
37,0
149,0
93,0
134,0
4,0
128,0
83,0
100,0
82,0
90,0
18,0
29,0
66,0
0,0
13,0
4,0
124,0
51,0
66,0
40,0
128,0
74,0
13,0
98,0
113,0
115,0
0,0
51,0
96,0
7,0
115,0
33,0
133,0
153,0
91,0
0,0
23,0
37,0
100,0
72,0
137,0
29,0
120,0
46,0
46,0
1,0
139,0
123,0
32,0
30,0
57,0
122,0
87,0
50,0
104,0
110,0
4,0
51,0
105,0
1,0
142,0
30,0
74,0
108,0
92,0
51,0
82,0
18,0
53,0
58,0
136,0
89,0
134,0
21,0
29,0
35,0
23,0
4,0
83,0
95,0
142,0
106,0
128,0
100,0
10,0
28,0
8,0
78,0
88,0
38,0
82,0
97,0
74,0
2,0
20,0
65,0
47,0
16,0
46,0
74,0
127,0
111,0
3,0
99,0
143,0
128,0
31,0
