128,138
113,113
127,127
130,130
145,15
91,133
59,59
148,79
105,105
124,52
41,41
151,71
23,58
71,141
113,37
36,36
17,5
56,56
18,33
130,130
8,20
25,121
119,119
68,68
84,88
28,28
135,135
26,26
35,14
87,87
105,67
68,61
123,122
1,1
95,95
0,0
143,143
19,22
100,100
75,75
100,144
28,28
23,59
124,123
67,66
98,98
17,5
127,49
46,46
122,150
51,142
126,139
104,104
104,56
148,97
128,114
149,65
39,39
52,32
149,17
146,146
128,49
142,138
123,123
146,146
150,150
106,106
10,9
64,5
64,65
150,150
114,114
85,79
73,73
13,13
38,7
5,65
12,12
46,6
144,47
65,71
51,42
57,57
144,144
4,123
5,0
37,149
95,97
108,124
49,4
92,96
146,146
149,45
117,117
63,63
124,59
22,22
71,24
151,151
137,11
151,138
57,57
117,26
43,43
116,116
55,110
85,85
145,145
124,32
119,120
148,148
150,52
82,86
48,8
25,25
120,144
117,117
28,28
50,50
126,154
9,127
140,140
40,37
11,128
118,150
138,136
103,103
18,18
46,46
137,137
95,75
40,43
19,19
9,9
70,65
102,102
67,48
43,129
131,150
14,14
8,104
113,120
86,74
95,76
103,103
57,57
34,34
6,46
36,62
123,124
80,78
90,90
60,60
60,139
50,66
25,25
120,120
5,5
128,27
121,123
149,127
142,62
128,141
123,0
29,4
21,21
6,112
112,112
36,36
18,18
112,112
130,98
92,92
31,34
106,110
11,11
117,115
77,94
116,116
109,109
45,62
63,71
102,102
140,149
148,148
100,137
40,0
141,136
109,109
127,110
85,85
143,73
97,97
43,17
113,129
14,121
54,54
100,72
56,56
73,110
93,87
104,104
64,64
38,115
125,24
150,47
45,14
73,73
100,151
128,143
11,11
79,131
7,7
46,38
4,53
47,47
114,114
68,25
120,31
63,63
141,33
124,70
56,112
97,75
72,18
142,142
116,115
2,37
21,72
142,28
127,9
5,153
3,3
127,5
1,1
64,65
40,64
21,56
20,152
95,95
103,103
148,94
124,18
19,19
4,121
112,112
128,142
28,28
72,72
64,64
29,72
109,109
45,112
130,146
46,6
21,21
143,149
31,48
94,94
113,113
83,98
56,100
68,36
40,40
5,140
84,74
13,13
141,60
60,60
95,95
42,42
69,69
66,66
29,31
26,116
68,138
27,27
115,116
128,66
119,119
12,12
118,118
142,144
131,131
130,95
152,152
19,44
105,105
116,116
84,90
80,83
37,51
99,99
124,35
95,83
19,117
115,115
100,100
148,146
97,130
141,100
143,106
62,62
67,72
78,78
55,54
123,122
134,93
16,16
45,34
108,108
55,55
87,74
36,36
141,141
116,26
24,24
87,98
23,1
77,77
74,86
69,69
59,59
83,83
59,59
97,97
32,32
109,105
8,8
111,58
97,82
34,34
79,90
131,131
40,43
55,110
18,67
17,56
141,141
54,54
149,37
114,5
77,86
115,115
113,61
8,8
88,88
126,126
87,74
72,35
149,149
83,83
107,107
114,114
146,146
146,146
17,0
26,129
132,132
143,114
151,51
144,144
2,2
60,61
140,6
5,147
11,11
64,143
113,113
23,23
21,3
154,70
113,113
4,10
80,80
53,53
67,67
66,141
27,45
123,124
49,52
35,1
130,95
93,93
53,53
135,135
145,21
51,41
130,77
4,141
31,31
117,20
148,148
28,28
72,129
45,145
29,52
128,49
70,145
154,67
111,111
127,38
